customer_id,recency_days,frequency_count,monetary_value,r_score,f_score,m_score,rfm_segment,Cluster
15533,19,3,807.57,4,4,3,443,1
12421,15,4,807.04,4,4,3,443,1
13707,267,2,806.41,1,2,3,123,0
12434,84,2,806.14,2,2,3,223,1
13637,52,3,804.3,3,4,3,343,1
18248,122,2,804.02,2,2,3,223,0
12422,95,3,803.56,2,4,3,243,1
15644,166,4,803.54,2,4,3,243,1
18265,72,2,801.51,2,2,3,223,1
17114,5,8,801.12,5,5,3,553,2
16367,37,2,800.67,3,2,3,323,1
15561,11,4,800.59,5,4,3,543,1
13720,116,4,799.9,2,4,3,243,1
17905,71,4,798.99,3,4,3,343,1
17703,35,3,798.74,3,4,3,343,1
13280,122,3,798.46,2,4,3,243,1
16438,5,5,798.35,5,4,3,543,1
13389,11,3,797.96,5,4,3,543,1
12701,79,2,797.71,2,2,3,223,1
13336,77,1,795.12,2,2,3,223,0
15831,58,3,794.64,3,4,3,343,1
15990,44,2,792.11,3,2,3,323,1
13167,18,4,791.33,4,4,3,443,1
14976,57,7,790.86,3,5,3,353,1
13016,73,3,789.89,2,4,3,243,1
16759,7,3,789.79,5,4,3,543,1
13329,31,2,789.0,4,2,3,423,1
14557,85,1,788.38,2,2,3,223,0
13323,3,5,787.85,5,4,3,543,2
13884,7,5,787.6,5,4,3,543,1
16546,290,2,787.15,1,2,3,123,0
13212,19,3,786.83,4,4,3,443,1
13109,59,2,786.54,3,2,3,323,1
12628,4,3,786.46,5,4,3,543,1
15806,46,3,784.58,3,4,3,343,1
18136,63,3,784.33,3,4,3,343,1
17180,56,4,783.97,3,4,3,343,1
16054,145,1,783.9,2,2,3,223,0
15952,33,4,781.91,3,4,3,343,1
17006,4,4,781.78,5,4,3,543,1
15679,24,4,781.28,4,4,3,443,1
13583,155,1,781.03,2,2,3,223,0
15239,10,2,780.59,5,2,3,523,1
17797,22,3,780.43,4,4,3,443,1
18228,56,2,779.9,3,2,3,323,1
12735,315,2,779.57,1,2,3,123,0
17411,12,3,778.94,5,4,3,543,1
13375,88,1,778.65,2,2,3,223,0
14815,36,2,778.5,3,2,3,323,1
17414,43,2,778.0,3,2,3,323,1
16505,31,1,777.6,4,2,3,423,0
13563,84,2,777.53,2,2,3,223,1
12425,78,1,777.2,2,2,3,223,0
15618,32,4,776.85,4,4,3,443,1
15743,16,4,775.96,4,4,3,443,1
13314,1,3,775.94,5,4,3,543,1
13341,260,1,775.85,1,2,3,123,0
16825,38,2,775.18,3,2,3,323,1
15414,9,3,774.9,5,4,3,543,1
16043,37,4,773.99,3,4,3,343,1
16222,318,1,773.55,1,2,3,123,0
15075,77,1,773.03,2,2,3,223,0
17764,50,2,772.55,3,2,3,323,1
17409,184,2,771.85,1,2,3,123,0
15353,254,2,770.12,1,2,3,123,0
14412,42,2,770.03,3,2,3,323,1
12965,89,1,769.81,2,2,3,223,0
16480,75,1,769.29,2,2,3,223,0
13356,80,1,768.24,2,2,3,223,0
14672,234,2,765.55,1,2,3,123,0
17695,131,2,765.34,2,2,3,223,0
14885,131,1,765.32,2,2,3,223,0
17516,15,5,764.88,4,4,3,443,1
17268,107,4,763.64,2,4,3,243,1
17466,10,2,763.28,5,2,3,523,1
16806,103,4,762.16,2,4,3,243,1
15599,26,2,761.74,4,2,3,423,1
14883,18,6,761.59,4,5,3,453,1
17425,19,2,759.17,4,2,3,423,1
16036,87,2,758.92,2,2,3,223,1
15568,2,3,758.29,5,4,3,543,1
16725,302,7,758.27,1,5,3,153,1
12413,66,3,758.1,3,4,3,343,1
16205,30,4,757.63,4,4,3,443,1
14550,10,2,757.37,5,2,3,523,1
16770,57,5,757.1,3,4,3,343,1
15223,225,2,755.75,1,2,3,123,0
13370,371,1,754.87,1,2,3,123,0
18104,37,1,754.64,3,2,3,323,0
14234,22,4,754.12,4,4,3,443,1
16470,51,4,752.77,3,4,3,343,1
13730,135,2,752.6,2,2,3,223,0
13030,11,2,752.44,5,2,3,523,1
16256,266,1,752.43,1,2,3,123,0
12908,176,2,750.0,2,2,3,223,0
17146,105,3,749.78,2,4,3,243,1
14923,50,1,749.1,3,2,3,323,0
15656,45,4,748.5,3,4,3,343,1
16859,144,2,747.81,2,2,3,223,0
14201,60,7,747.44,3,5,3,353,1
17387,19,2,746.81,4,3,3,433,1
14050,31,2,746.36,4,3,3,433,1
17034,16,3,745.52,4,4,3,443,1
14790,16,4,745.06,4,4,3,443,1
13950,11,4,745.06,5,4,3,543,1
13236,24,2,744.85,4,3,3,433,1
13354,71,1,743.53,2,2,3,223,0
16730,52,3,743.11,3,4,3,343,1
12374,25,1,742.93,4,2,3,423,1
16891,1,5,742.43,5,4,3,543,2
12465,17,2,742.19,4,3,3,433,1
14662,28,4,741.37,4,4,3,443,1
13753,287,1,741.26,1,2,3,123,0
13900,183,3,740.95,1,4,3,143,1
17692,127,4,740.94,2,4,3,243,1
15252,36,2,740.78,3,3,3,333,1
12603,21,1,739.2,4,2,3,423,1
14756,15,1,738.96,4,2,3,423,1
12976,211,1,738.6,1,2,3,123,0
17461,22,3,735.82,4,4,3,443,1
15074,105,1,735.67,2,2,3,223,0
15045,151,2,735.66,2,3,3,233,0
15215,46,3,734.94,3,4,3,343,1
15525,2,3,734.37,5,4,3,543,1
16146,157,3,734.13,2,4,3,243,1
17979,35,4,732.41,3,4,3,343,1
13575,23,5,732.07,4,4,3,443,1
16099,50,3,731.9,3,4,3,343,1
16491,46,1,731.5,3,2,3,323,0
14778,127,2,730.86,2,3,3,233,0
13736,5,2,729.8,5,3,3,533,1
12468,187,2,729.54,1,3,3,133,0
16261,17,4,728.54,4,4,3,443,1
17666,3,2,728.16,5,3,3,533,1
13077,1,4,728.02,5,4,3,543,2
13623,30,5,727.74,4,4,3,443,1
14055,106,1,725.64,2,2,3,223,0
16140,65,2,725.18,3,3,3,333,1
12723,3,5,725.07,5,4,3,543,1
15636,89,2,724.76,2,3,3,233,1
12475,53,1,723.38,3,2,3,323,0
17521,29,3,723.21,4,4,3,443,1
15272,57,2,721.94,3,3,3,333,1
14869,8,2,721.45,5,3,3,533,1
15584,23,4,720.86,4,4,3,443,1
18062,173,3,720.52,2,4,3,243,1
16023,46,3,719.81,3,4,3,343,1
15274,4,2,716.57,5,3,3,533,1
12535,91,2,716.35,2,3,3,233,1
15400,92,5,716.2,2,4,3,243,1
17029,110,2,716.0,2,3,3,233,0
17888,21,8,716.0,4,5,3,453,1
15330,32,2,714.96,3,3,3,333,1
15757,65,2,714.42,3,3,3,333,1
18035,35,3,713.89,3,4,3,343,1
12616,95,2,713.3,2,3,3,233,1
13169,63,2,712.88,3,3,3,333,1
13147,10,4,712.8,5,4,3,543,1
17761,32,1,712.78,3,2,3,323,0
13416,43,2,712.5,3,3,3,333,1
13587,63,1,712.4,3,2,3,323,0
17642,119,2,712.29,2,3,3,233,0
15855,136,5,712.24,2,4,3,243,1
13705,7,3,711.86,5,4,3,543,1
17179,178,3,711.79,2,4,3,243,1
13249,92,3,711.41,2,4,3,243,1
14867,185,3,710.28,1,4,3,143,1
16362,32,5,709.99,4,4,3,443,1
14127,122,3,709.71,2,4,3,243,1
16136,59,3,709.38,3,4,3,343,1
15951,8,2,708.22,5,3,3,533,1
16449,197,2,707.69,1,3,3,133,0
12453,134,1,707.09,2,2,3,223,0
16309,106,2,706.57,2,3,3,233,0
14126,7,3,706.13,5,4,3,543,1
16364,11,2,705.79,5,3,3,533,1
16882,66,3,705.12,3,4,3,343,1
16015,3,3,704.55,5,4,3,543,1
17934,51,2,704.25,3,3,3,333,1
12612,74,1,704.04,2,2,3,223,0
17974,24,3,703.99,4,4,3,443,1
12883,24,4,703.47,4,4,3,443,1
15103,31,2,703.36,4,3,3,433,1
16997,288,3,702.0,1,4,3,143,0
14179,40,2,701.57,3,3,3,333,1
14198,18,4,701.4,4,4,3,443,1
14356,79,2,701.23,2,3,3,233,1
13238,17,4,700.73,4,4,3,443,1
17734,53,3,700.63,3,4,3,343,1
17812,12,4,699.81,5,4,3,543,1
17423,46,2,698.41,3,3,3,333,1
14829,29,4,697.55,4,4,3,443,1
17472,191,3,697.54,1,4,3,143,1
15800,107,2,696.89,2,3,3,233,0
15700,172,2,696.68,2,3,3,233,0
14009,198,2,695.61,1,3,3,133,0
14959,64,4,695.42,3,4,3,343,1
17884,3,4,695.07,5,4,3,543,1
15304,60,8,694.4,3,5,3,353,1
12925,4,2,694.05,5,3,3,533,1
15053,4,3,693.95,5,3,3,533,1
14643,170,2,693.81,2,3,3,233,0
12410,308,2,693.33,1,3,3,133,0
13601,45,2,693.32,3,3,3,333,1
14111,14,4,692.85,4,4,3,443,1
17198,23,3,692.22,4,3,3,433,1
17733,38,2,692.19,3,3,3,333,1
14880,77,3,690.59,2,3,3,233,1
16212,19,2,690.34,4,3,3,433,1
17796,40,4,690.0,3,4,3,343,1
18085,330,2,689.95,1,3,3,133,0
13023,64,2,689.9,3,3,3,333,1
15181,66,3,689.48,3,3,3,333,1
17502,9,4,689.1,5,4,3,543,1
13799,116,2,688.86,2,3,3,233,0
16642,4,2,688.33,5,3,3,533,1
18196,95,2,686.63,2,3,3,233,0
12658,18,1,686.05,4,2,3,423,1
15038,58,6,685.74,3,5,3,353,1
16122,73,4,684.42,2,4,3,243,1
15669,40,4,684.34,3,4,3,343,1
17874,185,6,683.46,1,5,3,153,1
14222,177,1,683.17,2,2,3,223,0
15582,24,3,682.91,4,3,3,433,1
17341,156,3,682.29,2,3,3,233,1
18135,29,5,681.91,4,4,3,443,1
17397,22,2,681.41,4,3,3,433,1
12478,3,1,680.99,5,2,3,523,1
18082,25,1,680.84,4,2,3,423,1
13524,40,5,680.18,3,4,3,343,1
16872,77,3,680.02,2,3,3,233,1
15322,85,1,679.68,2,2,3,223,0
13430,18,2,679.45,4,3,3,433,1
14788,7,2,679.44,5,3,3,533,1
13925,92,4,678.25,2,4,3,243,1
13548,96,2,678.16,2,3,3,233,0
13388,131,2,677.1,2,3,3,233,0
13040,8,2,676.99,5,3,3,533,1
16377,267,1,676.2,1,2,3,123,0
15626,74,2,675.8,2,3,3,233,1
17462,60,2,675.69,3,3,3,333,1
18156,12,2,675.64,5,3,3,533,1
15574,177,4,675.64,2,4,3,243,1
12942,131,3,675.6,2,3,3,233,1
13607,40,1,675.51,3,2,3,323,0
13325,81,1,675.3,2,2,3,223,0
17994,121,4,674.89,2,4,3,243,1
13838,5,4,674.82,5,4,3,543,1
13355,122,1,674.7,2,2,3,223,0
13464,58,1,674.68,3,2,3,323,0
17749,178,2,674.52,2,3,3,233,0
13951,176,3,674.45,2,3,3,233,1
14504,47,4,673.26,3,4,3,343,1
13258,11,3,672.83,5,3,3,533,1
14628,91,2,671.96,2,3,3,233,1
12838,33,2,671.95,3,3,3,333,1
12638,33,1,671.69,3,2,3,323,0
12418,112,1,668.58,2,2,3,223,0
14342,21,4,668.56,4,4,3,443,1
13741,71,3,668.43,3,3,3,333,1
16268,71,2,667.65,3,3,3,333,1
15969,2,3,666.1,5,3,3,533,1
17105,159,2,665.78,2,3,3,233,0
13963,308,4,664.54,1,4,3,143,1
17883,3,4,664.34,5,4,3,543,1
16208,44,2,664.26,3,3,3,333,1
13596,5,2,664.11,5,3,3,533,1
15643,191,3,664.0,1,3,3,133,0
14720,5,3,663.81,5,3,3,533,1
13240,96,4,663.65,2,4,3,243,1
16573,84,2,663.61,2,3,3,233,1
16774,67,4,661.52,3,4,3,343,1
13028,22,2,661.32,4,3,3,433,1
14603,274,1,660.0,1,2,3,123,0
15492,28,2,659.46,4,3,3,433,1
13759,33,2,659.41,3,3,3,333,1
16357,33,3,658.88,3,3,3,333,1
14150,35,2,658.64,3,3,3,333,1
16696,135,4,657.9,2,4,3,243,1
14818,73,3,657.8,2,3,3,233,1
17459,43,2,657.3,3,3,3,333,1
15677,49,1,657.23,3,2,3,323,0
17321,8,2,657.16,5,3,3,533,1
16157,15,3,656.69,4,3,3,433,1
13049,64,2,656.68,3,3,3,333,1
16708,45,1,656.63,3,2,3,323,0
17299,11,4,656.61,5,4,3,543,1
16127,39,1,656.25,3,2,3,323,0
14894,85,1,655.75,2,2,3,223,0
14725,24,1,655.58,4,2,3,423,1
16444,46,4,654.67,3,4,3,343,1
14651,67,2,653.75,3,3,3,333,1
17398,114,3,653.38,2,3,3,233,1
18151,134,2,653.35,2,3,3,233,0
13496,10,2,653.33,5,3,3,533,1
18121,149,2,653.3,2,3,3,233,0
15205,85,2,653.24,2,3,3,233,1
15031,4,4,653.19,5,4,3,543,1
14548,150,2,652.8,2,3,3,233,0
17523,11,4,652.74,5,4,3,543,1
16056,45,1,650.75,3,2,3,323,0
15571,11,4,650.43,5,4,3,543,1
16969,39,3,650.41,3,3,3,333,1
17779,21,3,650.32,4,3,3,433,1
14034,22,3,648.89,4,3,3,433,1
16495,3,3,648.26,5,3,3,533,1
17777,24,3,647.56,4,3,3,433,1
17373,40,4,646.92,3,4,3,343,1
16014,37,3,646.83,3,3,3,333,1
16734,52,3,646.76,3,3,3,333,1
12589,28,2,646.68,4,3,3,433,1
14044,26,4,646.42,4,4,3,443,1
15651,36,3,646.3,3,3,3,333,1
14855,119,2,645.65,2,3,3,233,0
12719,5,2,644.95,5,3,3,533,1
17312,138,3,644.3,2,3,3,233,1
14451,60,2,643.9,3,3,3,333,1
16383,74,2,643.76,2,3,3,233,1
14020,16,2,642.8,4,3,3,433,1
13034,54,2,642.77,3,3,3,333,1
15384,169,2,642.41,2,3,3,233,0
17545,43,3,642.32,3,3,3,333,1
17046,157,1,642.02,2,2,3,223,0
15297,10,3,641.94,5,3,3,533,1
18218,211,2,641.92,1,3,3,133,0
12365,291,2,641.38,1,3,3,133,0
12624,106,2,641.13,2,3,3,233,0
13417,4,2,640.83,5,3,3,533,1
13318,1,3,640.76,5,3,3,533,1
12631,57,1,640.5,3,2,3,323,0
14301,117,1,640.14,2,2,3,223,0
15648,204,2,639.5,1,3,3,133,0
17515,31,4,639.02,4,4,3,443,1
18160,57,2,638.06,3,3,3,333,1
14754,44,2,638.05,3,3,3,333,1
14128,60,2,637.5,3,3,3,333,1
14481,164,2,636.51,2,3,3,233,0
14664,19,2,636.24,4,3,3,433,1
15829,99,2,636.14,2,3,3,233,0
15773,5,1,635.68,5,2,3,523,1
14000,211,1,635.66,1,2,3,123,0
16139,18,3,635.41,4,3,3,433,1
13892,26,4,632.97,4,4,3,443,1
14220,247,2,632.4,1,3,3,133,0
16306,213,6,632.27,1,5,3,153,1
18183,227,2,632.07,1,3,3,133,0
13822,5,2,632.0,5,3,3,533,1
14021,155,3,631.9,2,3,3,233,1
15244,65,2,631.57,3,3,3,333,1
17985,22,1,631.35,4,2,3,423,1
13539,85,3,631.34,2,3,3,233,1
16418,44,3,631.12,3,3,3,333,1
17990,236,3,630.84,1,3,3,133,0
13046,30,2,629.31,4,3,3,433,1
13525,14,2,628.78,4,3,3,433,1
14687,106,1,628.38,2,2,3,223,0
13518,85,1,627.16,2,2,3,223,0
15028,8,4,627.13,5,4,3,543,1
15402,148,2,626.77,2,3,3,233,0
14036,284,1,626.65,1,2,3,123,0
12577,35,3,626.6,3,3,3,333,1
13914,11,2,626.45,5,3,3,533,1
16469,23,4,625.42,4,4,3,443,1
16750,44,5,623.93,3,4,3,343,1
12649,107,3,623.51,2,3,3,233,1
15147,240,1,623.5,1,2,3,123,0
13368,256,2,623.4,1,3,3,133,0
16431,213,3,623.28,1,3,3,133,0
15258,168,2,623.16,2,3,3,233,0
17499,289,1,622.88,1,2,3,123,0
15182,154,2,622.85,2,3,3,233,0
17460,94,6,622.43,2,4,3,243,1
15768,115,3,621.83,2,3,3,233,1
18217,29,2,621.75,4,3,3,433,1
16915,9,6,621.68,5,5,3,553,1
17640,86,1,621.66,2,2,3,223,0
14152,75,2,621.29,2,3,3,233,1
13402,127,2,621.23,2,3,3,233,0
13546,12,3,621.09,5,3,3,533,1
16141,88,1,620.4,2,2,3,223,0
12667,58,1,620.13,3,2,3,323,0
13493,275,2,618.63,1,3,3,133,0
16613,70,1,618.59,3,2,3,323,0
13145,39,4,618.52,3,4,3,343,1
12596,51,2,618.27,3,3,3,333,1
16134,21,2,618.09,4,3,3,433,1
13301,103,4,618.09,2,4,3,243,1
14593,21,3,617.15,4,3,3,433,1
14377,191,2,617.05,1,3,3,133,0
16311,17,2,616.26,4,3,3,433,1
14905,157,2,616.15,2,3,3,233,0
14382,26,1,615.49,4,2,3,423,0
15275,37,1,615.14,3,2,3,323,0
16566,15,5,614.66,4,4,3,443,1
16116,211,1,612.78,1,2,3,123,0
18022,35,1,612.72,3,2,3,323,0
12513,112,1,612.29,2,2,3,223,0
18149,50,3,612.08,3,3,3,333,1
15232,113,2,612.06,2,3,3,233,0
15645,18,1,612.01,4,2,3,423,1
16109,218,2,611.88,1,3,3,133,0
16763,198,1,611.85,1,2,3,123,0
13731,219,2,610.59,1,3,3,133,0
12673,5,2,610.52,5,3,3,533,1
15795,149,1,610.01,2,2,3,223,0
14636,36,2,609.85,3,3,3,333,1
13357,257,1,609.4,1,2,3,123,0
16442,1,3,609.3,5,3,3,533,1
13933,109,2,608.79,2,3,3,233,0
12933,24,3,607.53,4,3,3,433,1
17119,3,2,606.91,5,3,3,533,1
16718,369,1,606.05,1,2,3,123,0
17849,218,4,605.8,1,4,3,143,1
14133,129,3,605.64,2,3,3,233,1
17507,261,2,605.58,1,3,3,133,0
13233,74,2,605.12,2,3,3,233,1
14323,114,2,605.06,2,3,3,233,0
17664,18,2,604.64,4,3,3,433,1
12944,35,2,604.51,3,3,3,333,1
16732,31,1,603.75,4,2,3,423,0
12707,291,1,603.42,1,2,3,123,0
16022,260,1,602.63,1,2,3,123,0
15366,75,2,602.51,2,3,3,233,1
12654,10,5,601.98,5,4,3,543,1
14609,72,4,601.56,2,4,3,243,1
16654,141,4,601.27,2,4,3,243,1
12420,63,1,600.39,3,2,3,323,0
18211,25,5,600.07,4,4,3,443,1
12872,326,2,599.97,1,3,3,133,0
12521,142,1,599.68,2,2,3,223,0
12556,50,2,599.56,3,3,3,333,1
14710,14,4,599.48,4,4,3,443,1
17420,50,3,598.83,3,3,3,333,1
15720,24,1,598.73,4,2,3,423,0
13311,4,2,598.57,5,3,3,533,1
16298,22,3,598.2,4,3,3,433,1
14108,30,2,597.91,4,3,3,433,1
14645,156,2,597.09,2,3,3,233,0
15381,213,2,596.85,1,3,3,133,0
14675,16,1,596.36,4,2,3,423,1
14467,17,4,596.26,4,4,3,443,1
18246,23,2,596.1,4,3,3,433,1
14965,96,2,596.09,2,3,3,233,0
13888,119,2,595.67,2,3,3,233,0
17658,25,2,595.42,4,3,3,433,1
14284,30,2,595.25,4,3,3,433,1
13558,5,4,594.52,5,4,3,543,1
16788,123,2,594.39,2,3,3,233,0
16325,46,3,594.24,3,3,3,333,1
13959,79,3,594.04,2,3,3,233,1
12917,128,1,594.0,2,2,3,223,0
15442,248,1,594.0,1,2,3,123,0
16535,5,1,593.75,5,2,3,523,1
18232,81,4,592.97,2,4,3,243,1
16203,58,4,592.9,3,4,3,343,1
14692,137,4,591.55,2,4,3,243,1
15573,31,2,591.19,4,3,3,433,1
13276,63,2,590.93,3,3,3,333,1
13270,366,1,590.0,1,2,3,123,0
13452,259,2,590.0,1,3,3,133,0
14882,26,2,589.7,4,3,3,433,1
16838,197,2,588.85,1,3,3,133,0
14338,161,2,588.22,2,3,3,233,0
15624,116,4,588.13,2,4,3,243,1
17351,36,3,587.15,3,3,3,333,1
17890,322,2,586.89,1,3,3,133,0
12384,28,2,585.27,4,3,3,433,1
13243,203,1,585.12,1,2,3,123,0
15222,318,1,585.0,1,2,3,123,0
16384,89,2,584.5,2,3,3,233,0
16072,288,1,584.32,1,2,3,123,0
14023,7,2,584.07,5,3,3,533,1
13557,28,2,584.06,4,3,3,433,1
15762,65,2,583.75,3,3,3,333,1
17014,8,3,583.43,5,3,3,533,1
12426,194,1,582.73,1,2,3,123,0
13427,19,3,582.6,4,3,3,433,1
12695,7,4,582.1,5,4,3,543,1
17259,148,2,581.23,2,3,3,233,0
18095,312,2,580.05,1,3,3,133,0
17142,239,1,579.0,1,2,3,123,0
13292,38,2,578.94,3,3,3,333,1
17540,24,2,578.9,4,3,3,433,1
16005,12,4,578.71,5,4,3,543,1
14529,60,3,578.61,3,3,3,333,1
12601,189,5,577.06,1,4,3,143,1
14176,297,4,576.9,1,4,3,143,0
16723,91,2,576.4,2,3,3,233,0
15830,37,1,576.0,3,2,3,323,0
15550,4,4,575.63,5,4,3,543,1
13487,57,3,575.4,3,3,3,333,1
14400,149,1,574.7,2,2,3,223,0
18123,24,2,574.44,4,3,3,433,1
15339,66,2,574.07,3,3,3,333,1
15303,290,1,574.02,1,2,3,123,0
12879,44,3,573.22,3,3,3,333,1
13379,26,3,572.56,4,3,3,433,1
13405,74,3,572.45,2,3,3,233,1
12816,95,2,572.2,2,3,3,233,0
13816,23,2,571.67,4,3,3,433,1
17616,173,3,571.2,2,3,3,233,0
15821,44,2,570.96,3,3,3,333,1
15315,64,2,570.5,3,3,3,333,1
13939,23,3,568.55,4,3,3,433,1
17360,17,3,568.24,4,3,3,433,1
13321,72,2,567.36,2,3,3,233,1
16667,68,2,567.18,3,3,3,333,1
18150,32,3,566.58,4,3,3,433,1
16278,100,1,566.38,2,2,3,223,0
16345,44,1,565.46,3,2,3,323,0
13894,23,3,564.62,4,3,3,433,1
15344,0,3,563.94,5,3,3,533,2
16933,1,2,563.23,5,3,3,533,1
14753,87,1,563.15,2,2,3,223,0
17970,211,1,562.79,1,2,3,123,0
14167,39,4,562.59,3,4,3,343,1
12414,217,3,562.41,1,3,3,133,0
16916,23,2,562.41,4,3,3,433,1
12559,310,2,561.71,1,3,3,133,0
13946,79,3,561.57,2,3,3,233,1
15655,243,1,560.67,1,2,3,123,0
13044,291,1,560.47,1,2,3,123,0
14273,51,4,559.97,3,4,3,343,1
16275,196,1,559.87,1,2,3,123,0
15415,313,1,559.61,1,2,3,123,0
16906,81,4,559.59,2,4,3,243,1
12866,283,1,559.12,1,2,3,123,0
17503,2,2,558.96,5,3,3,533,1
12987,73,2,558.7,2,3,3,233,0
13800,309,1,558.32,1,2,3,123,0
14592,35,3,557.94,3,3,3,333,1
13260,61,1,557.62,3,2,3,323,0
17955,198,4,557.3,1,4,3,143,1
16385,60,3,554.86,3,3,3,333,1
17864,12,3,554.85,5,3,3,533,1
14891,148,2,554.38,2,3,3,233,0
14618,9,3,553.44,5,3,3,533,1
15068,46,2,553.36,3,3,3,333,1
12363,109,2,552.0,2,2,3,223,0
17674,74,2,551.04,2,2,3,223,0
17291,308,1,550.8,1,2,3,123,0
17235,25,2,550.06,4,2,3,423,1
17265,138,2,550.01,2,2,3,223,0
12390,79,1,549.84,2,2,3,223,0
14177,86,4,549.46,2,4,3,243,1
16536,110,1,548.12,2,2,3,223,0
16031,92,2,547.9,2,2,3,223,0
14474,46,1,547.66,3,2,3,323,0
16811,4,2,547.07,5,2,3,523,1
17637,31,2,547.06,4,2,3,423,1
16211,88,1,547.02,2,2,3,223,0
17295,28,3,547.0,4,3,3,433,1
17520,53,1,546.81,3,2,3,323,0
14805,15,4,546.4,4,4,3,443,1
14997,46,3,546.2,3,3,3,333,1
17806,11,1,546.04,5,2,3,523,1
12793,334,2,545.48,1,2,3,123,0
16475,88,4,544.3,2,4,3,243,1
13617,40,3,544.18,3,3,3,333,1
13390,74,1,544.08,2,2,3,223,0
16927,115,3,543.05,2,3,3,233,1
13278,40,1,542.73,3,2,3,323,0
16230,189,2,542.03,1,2,3,123,0
17897,172,3,541.81,2,3,3,233,0
17447,40,2,541.53,3,2,3,323,1
17557,14,3,541.46,4,3,3,433,1
13874,358,1,540.45,1,2,3,123,0
12743,134,2,540.13,2,2,3,223,0
13812,42,3,539.0,3,3,3,333,1
14496,311,2,538.81,1,2,3,123,0
15469,50,2,538.55,3,2,3,323,1
15539,7,1,538.46,5,2,3,523,1
14539,15,2,537.48,4,2,3,423,1
16206,54,4,537.06,3,4,3,343,1
15043,31,1,537.0,4,2,3,423,0
16804,23,3,536.99,4,3,3,433,1
16233,71,3,536.68,3,3,3,333,1
16142,249,1,535.34,1,2,3,123,0
13000,106,3,534.85,2,3,3,233,1
13385,329,1,534.57,1,2,3,123,0
16340,107,1,534.31,2,2,3,223,0
13434,74,2,534.24,2,2,3,223,0
17443,219,1,534.24,1,2,3,123,0
13217,122,3,533.98,2,3,3,233,1
17062,313,4,533.33,1,4,3,143,0
15433,213,2,533.3,1,2,3,123,0
15825,172,1,532.94,2,2,3,223,0
12784,9,2,532.82,5,2,3,523,1
16706,37,3,531.35,3,3,3,333,1
14265,109,2,530.18,2,2,3,223,0
18159,301,1,530.15,1,2,3,123,0
14002,134,2,529.73,2,2,3,223,0
14463,98,3,529.62,2,3,3,233,1
16185,16,2,529.41,4,2,3,423,1
18043,24,3,529.29,4,3,3,433,1
15452,29,3,528.48,4,3,3,433,1
17631,1,3,528.33,5,3,3,533,1
16602,36,1,528.08,3,2,3,323,0
15756,61,4,528.01,3,4,3,343,1
12479,11,1,527.2,5,2,3,523,1
17623,32,1,527.05,4,2,3,423,0
15919,19,2,525.69,4,2,3,423,1
17429,128,3,524.92,2,3,3,233,1
15467,9,3,524.88,5,3,3,533,1
13721,36,1,524.14,3,2,3,323,0
17329,14,2,523.11,4,2,3,423,1
18017,81,3,523.0,2,3,3,233,1
17712,44,1,522.91,3,2,3,323,0
12863,52,1,521.2,3,2,3,323,0
15149,133,1,520.8,2,2,3,223,0
17345,15,4,519.69,4,4,3,443,1
14873,210,1,519.68,1,2,3,123,0
12571,39,2,519.61,3,2,3,323,1
13643,31,3,519.44,4,3,3,433,1
16955,184,4,518.67,1,4,3,143,1
16650,71,1,518.42,2,2,3,223,0
15030,71,2,518.28,3,2,3,323,0
18252,50,2,518.27,3,2,3,323,1
16892,1,5,518.19,5,4,3,543,2
16135,262,1,517.55,1,2,3,123,0
17454,192,4,517.53,1,4,3,143,1
18205,36,2,517.36,3,2,3,323,1
13043,273,1,516.42,1,2,3,123,0
15882,198,4,516.36,1,4,3,143,1
15809,36,5,515.77,3,4,3,343,1
12811,260,3,514.85,1,3,3,133,0
15246,238,2,514.15,1,3,3,133,0
13005,173,2,513.7,2,3,3,233,0
17513,72,1,513.2,2,2,3,223,0
17290,3,2,513.01,5,3,3,533,1
17805,73,1,512.31,2,2,3,223,0
17480,77,1,511.82,2,2,3,223,0
15891,226,1,511.68,1,2,3,123,0
12582,238,2,511.36,1,3,3,133,0
14851,23,2,511.35,4,3,3,433,1
16561,5,2,511.12,5,3,3,533,1
15406,31,2,510.71,4,3,3,433,1
12436,99,1,509.01,2,2,3,223,0
17391,163,2,508.8,2,3,3,233,0
15417,85,1,508.8,2,2,3,223,0
14317,64,1,508.58,3,2,3,323,0
17958,116,1,508.46,2,2,3,223,0
17415,79,1,507.84,2,2,3,223,0
14158,40,1,507.66,3,2,3,323,0
14820,21,4,507.29,4,4,3,443,1
16960,38,3,507.05,3,3,3,333,1
13885,189,2,506.8,1,3,3,133,0
16614,182,1,506.19,1,2,3,123,0
12988,292,1,505.82,1,2,3,123,0
14014,77,1,505.18,2,2,3,223,0
15081,22,5,504.8,4,4,3,443,1
12991,23,2,503.76,4,3,3,433,1
17630,169,2,503.6,2,3,3,233,0
15535,173,4,502.9,2,4,3,243,1
16863,31,2,502.8,4,3,3,433,1
13865,58,4,501.56,3,4,3,343,1
15881,312,5,501.39,1,4,3,143,1
14871,3,4,501.28,5,4,3,543,1
13116,138,1,501.14,2,2,3,223,0
13247,17,4,501.12,4,4,3,443,1
16898,26,3,501.03,4,3,3,433,1
16616,15,2,500.42,4,3,3,433,1
15389,172,1,500.0,2,2,3,223,0
14077,40,5,499.42,3,4,3,343,1
